0.34,0.53;
0;(([7], [1]), ([7], [1]));1;80;0.522315502166748;0.927359938621521
1;(([7], [1]), ([7], [1]));2;40;0.4934958517551422;0.8698381781578064
2;(([7], [1]), ([7], [1]));4;76;0.5198107361793518;0.9424284100532532
3;(([7], [2]), ([7], [2]));1;64;0.5083639025688171;0.9078273177146912
4;(([7], [2]), ([7], [2]));2;44;0.5641881227493286;1.043959617614746
5;(([7], [2]), ([7], [2]));4;96;0.4869934320449829;0.859853208065033
6;(([7], [3]), ([7], [3]));1;100;0.5355016589164734;0.9733867049217224
7;(([7], [3]), ([7], [3]));2;96;0.4858562648296356;0.880730390548706
8;(([7], [3]), ([7], [3]));4;56;0.5330471992492676;0.9731866121292114
9;(([32], [1]), ([32], [1]));1;28;0.5191210508346558;0.9299842119216919
10;(([32], [1]), ([32], [1]));2;68;0.4868292212486267;0.8789621591567993
11;(([32], [1]), ([32], [1]));4;52;0.5462817549705505;0.9835188388824463
12;(([32], [2]), ([32], [2]));1;100;0.5146149396896362;0.9212830066680908
13;(([32], [2]), ([32], [2]));2;28;0.44394221901893616;0.8021624088287354
14;(([32], [2]), ([32], [2]));4;100;0.48156386613845825;0.8582048416137695
15;(([32], [3]), ([32], [3]));1;84;0.4999982714653015;0.9100021123886108
16;(([32], [3]), ([32], [3]));2;44;0.56606125831604;1.0253020524978638
17;(([32], [3]), ([32], [3]));4;32;0.493056058883667;0.8929152488708496
18;(([7, 15], [1, 2]), ([7, 15], [1, 2]));1;80;0.4372498095035553;0.7593965530395508
19;(([7, 15], [1, 2]), ([7, 15], [1, 2]));2;68;0.5670644044876099;1.0053489208221436
20;(([7, 15], [1, 2]), ([7, 15], [1, 2]));4;48;0.5221340656280518;0.9110722541809082
21;(([7, 15], [2, 1]), ([7, 15], [2, 1]));1;96;0.5486637949943542;0.9689267873764038
22;(([7, 15], [2, 1]), ([7, 15], [2, 1]));2;48;0.5256381034851074;0.9527077674865723
23;(([7, 15], [2, 1]), ([7, 15], [2, 1]));4;80;0.5791294574737549;1.0145584344863892
24;(([7, 15], [2, 2]), ([7, 15], [2, 2]));1;92;0.5376014113426208;0.9631129503250122
25;(([7, 15], [2, 2]), ([7, 15], [2, 2]));2;100;0.4877028465270996;0.8534882068634033
26;(([7, 15], [2, 2]), ([7, 15], [2, 2]));4;56;0.4924512803554535;0.8604028820991516
28;(([15, 32], [1, 2]), ([15, 32], [1, 2]));2;80;0.5179797410964966;0.8903508186340332
0;52;0.4940742701292038;0.8737858571112156
0;48;0.49162181466817856;0.8810828775167465
0;296;0.5003356672823429;0.8774222694337368
